Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Kazakhstan,KAZ,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.064,1.065,1.066,1.067,1.066,1.066,1.066,1.065,1.065,1.064
Kazakhstan,KAZ,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,..,..,70,70,70,70,70,60,60,65
Kazakhstan,KAZ,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,..,..,..,..,..,4.268827438,..,..,..,..
Kazakhstan,KAZ,Time required to obtain an operating license (days),IC.FRM.DURS,..,..,..,..,..,25.99886513,..,..,..,..
Kazakhstan,KAZ,Trade (% of GDP),NE.TRD.GNFS.ZS,64.9720346513507,53.0497288072652,60.3115965864153,56.825387935971,63.5279565118188,64.8586165517565,57.0264423660931,58.6686085779207,68.3343147415612,62.3342837675021
Kazakhstan,KAZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.5524361787178,56.1106048930882,56.7476265001667,57.4586448748837,58.2388038921695,59.0832474269546,59.9871193541692,61.030254280267,61.444157327248,61.7560919499181
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.99,62.279,62.526,62.725,62.825,62.939,61.596,61.225,63.549,63.646
Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,36,41.6,53.1,55.8,61.2,69.7,71.5,76.5,76,76.2
Kenya,KEN,Population growth (annual %),SP.POP.GROW,2.33901192230694,2.2270329432256,2.20775684612709,2.17412854990493,2.03083744189606,1.96381549826771,1.96197633664853,1.90040858948898,1.92297608206469,1.98296028478422
Kenya,KEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,16.5,16.5879,16.6,17.8271,19.5,22.6688,..,..,..,35
Kenya,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.87815499275949,6.58215429284779,6.29724953814625,8.00564967709945,4.6898064677633,5.23963795764792,5.40516207933392,6.10793603659176,7.65986268272224,7.67139634029402
Kenya,KEN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2980,3320,3860,4100,4350,4610,4760,5260,5790,6210
Kenya,KEN,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,3.93070404267542,5.88527194178432,12.0732808342475,1.28732968876868,4.06984287214421,3.75019071688607,-1.49220913551046,5.54632516491816,2.58752017926396,2.42577895801941
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.02011100232484,4.96772112759767,4.21351706814744,3.83795817364721,5.64794640709219,5.11415885767801,-0.272766327438816,7.59048947333467,4.85998104287999,5.71999241214208
Kenya,KEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.59218353342239,2.65589352795405,1.93794795580835,1.60475183361922,3.52404781491717,3.07004769448449,-2.2103217118529,5.5651365159048,2.86281276489714,3.64425548577437
Kenya,KEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.19943336712808,1.20316940776845,1.24730980077159,1.23759400127025,1.20738536752593,1.1125711791299,1.10843419595019,1.07720025210221,1.01020520038813,0.975388127956637
Kenya,KEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,73.0327,80.0958,80.9772,87.0265,98.5945,106.548,117.603,122.298,121.169,120.612
Kenya,KEN,Number of under-five deaths,SH.DTH.MORT,70893,68728,66644,65516,64113,62446,61641,60826,60224,59036
Kenya,KEN,Number of infant deaths,SH.DTH.IMRT,58020,56441,55862,55673,54725,53717,53095,52765,52477,51498
Kenya,KEN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0225273671136455,0.00766330802518443,0.00658707205828154,0,0.00146974382203769,0.00284249270710658,0,0,..,..
Kenya,KEN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,11.2,12.6,14.2,16.1,18,20.6,23.05,25.8,28.5,31.6
Kenya,KEN,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,76.8741388885906,75.5948985136305,74.176319770667,72.6598544446139,71.0905607161975,69.4770961416214,67.8171397385146,66.1392886812234,64.4567057313406,62.7890779945994
Kenya,KEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.91267347,4.76439571,4.75429106,3.98597503,4.09903383,4.36874676,4.49248886,4.56992722,4.32241869,4.35172892
Kenya,KEN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.149,7.14,7.169,7.126,7.186,7.294,7.937,8.124,7.212,7.211
Kenya,KEN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.0602029651992,2.76349506248656,2.44939679635009,2.1454232229486,1.85682686493105,1.56801887811538,1.29041514280256,0.995483068854177,1.00651502663888,0.9856144018317
Kenya,KEN,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,3.32309823212216,3.00483447514405,2.66601256822756,2.33767313570898,2.02432572929226,1.71202104937543,1.30613480430912,0.856862427319658,0.87201740814812,0.857707643286763
Kenya,KEN,"School enrollment, primary (% gross)",SE.PRM.ENRR,107.141220092773,104.780090332031,104.114852905273,101.957891317521,99.770420205161,77.5132254988803,91.9542486020668,93.7669067632864,98.551967362001,98.2483475806861
Kenya,KEN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.022,1.022,1.022,1.022,1.022,1.022,1.022,1.022,1.022,1.022
Kenya,KEN,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,..,..,45,40,40,45,40,65,70,70
Kenya,KEN,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,..,..,..,..,8.591682434,..,..,..,..,..
Kenya,KEN,Time required to obtain an operating license (days),IC.FRM.DURS,..,..,..,..,11.36398029,..,..,..,..,..
Kenya,KEN,Trade (% of GDP),NE.TRD.GNFS.ZS,46.170489362216,40.3273846919019,34.8650195731824,35.9950578754074,34.4147531767425,31.759461841481,30.3991387830411,35.0020477795269,40.2753238373561,41.1110904167396
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.7931545274563,31.7338026039958,31.6502520105647,31.5383650847102,31.3940041639796,31.1895566421135,31.2063494632616,31.2879334021971,31.4307820066946,31.6330340816429
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.869,65.831,65.799,65.787,65.807,65.866,65.205,64.148,66.269,66.473
Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,83.4,90.6,92.6,85.7,87.5,89.3,91,92.8,94.4,95.9
Kiribati,KIR,Population growth (annual %),SP.POP.GROW,1.29865154429976,1.28285862528713,1.41358025249878,1.50534982546091,1.49285448135933,1.4934933399344,1.74230469268591,1.79039347594032,1.61644031663411,1.56733842415292
Kiribati,KIR,Individuals using the Internet (% of population),IT.NET.USER.ZS,12.25,14.9,19.4194,25.3096,32.9864,39.5737,..,..,..,88
Kiribati,KIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.10398520925043,0.572015743634256,1.91731090233378,0.355520888546828,0.564030491493476,-1.81307995302947,2.5532455441463,2.05361676773907,5.34595440908904,9.28307374517721
Kiribati,KIR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3730,4500,4130,4530,4620,5250,4630,4730,5520,5910
Kiribati,KIR,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,13.8525518600455,20.4806546451686,-8.64621493521955,8.68821888152684,0.117292581120239,10.8127465980089,-11.9423557455016,0.416024964579066,5.94172478393089,2.82429949434486
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.26366268044595,11.2653312371772,7.08802960050427,3.74913001948165,3.47943880004293,3.26425930432951,-1.46805538131593,8.47973787138213,4.56632593100372,2.65201087489879
Kiribati,KIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.0428972459236832,9.84707092632536,5.58490333887225,2.19903908915526,1.94611498374204,1.73347401094057,-3.16991324997066,6.55480705923502,2.88966132985202,1.05564933854352
Kiribati,KIR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,26.0132,35.0982,43.89,38.348,43.6896,44.1071,43.3477,40.998,49.112,51.2541
Kiribati,KIR,Number of under-five deaths,SH.DTH.MORT,198,199,201,202,203,202,200,197,194,188
Kiribati,KIR,Number of infant deaths,SH.DTH.IMRT,142,142,143,144,145,145,144,142,139,135
Kiribati,KIR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0,0,0,0,0,0,0,0,..,..
Kiribati,KIR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,5.5,6.3,7.1,8.3,9.4,10.7,11.9,13.3,14.6,16.4
Kiribati,KIR,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,58.1502248534183,57.5092395565013,57.1796744718092,57.1803091635198,57.388786099268,57.6274551326169,57.7760122947083,57.7656361961306,57.597342125796,57.3043166091036
Kiribati,KIR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.9549551,7.21568632,9.04265118,9.68424225,10.89694214,10.16600227,13.65645027,11.83228588,10.52553844,10.94525623
Kiribati,KIR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.963,6.99,7.019,7.083,7.137,7.171,7.555,8.152,7.073,7.046
Kiribati,KIR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"School enrollment, primary (% gross)",SE.PRM.ENRR,109.117865085248,105.430103966625,108.727858293076,103.304250974568,..,..,105.717202654416,103.688433251616,102.156527494347,97.3655383941286
Kiribati,KIR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.072,1.072,1.072,1.072,1.072,1.072,1.072,1.072,1.071,1.071
Kiribati,KIR,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,..,..,20,15,15,15,15,25,25,35
Kiribati,KIR,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,Time required to obtain an operating license (days),IC.FRM.DURS,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,Trade (% of GDP),NE.TRD.GNFS.ZS,104.187980044647,109.889112537487,111.269797688379,100.561253988425,83.3664311213492,98.3140421834046,78.4052134293582,74.5005430117832,107.685878015909,107.603778509938
Kiribati,KIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.3909308922385,50.9541970402064,51.7710553002321,52.9734697275451,54.5004023142497,56.2846727145489,58.4123714112748,59.6364645301985,60.5739126559419,61.5244676194408
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.451,72.825,72.971,73.034,73.02,72.928,72.783,73.437,73.641,73.642
"Korea, Dem. People's Rep.",PRK,Access to electricity (% of population),EG.ELC.ACCS.ZS,37.8,40,42.1,44.2,46.3,48.4,50.5,52.6,54.7,57.5
"Korea, Dem. People's Rep.",PRK,Population growth (annual %),SP.POP.GROW,0.479753931920185,0.486366779009783,0.479685660941037,0.463479822191171,0.438418123483477,0.409804313568107,0.378273559953142,0.36747843663433,0.366471008261931,0.338821174570736
"Korea, Dem. People's Rep.",PRK,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,11.0014,12.6684,14.032,14.7573,..,16.3341,22.9566,22.8724,24.1311,..
"Korea, Dem. People's Rep.",PRK,Number of under-five deaths,SH.DTH.MORT,7641,7261,7055,6592,6377,6145,6077,6073,6146,6196
"Korea, Dem. People's Rep.",PRK,Number of infant deaths,SH.DTH.IMRT,6161,5863,5661,5336,5144,4972,4914,4908,4957,4989
"Korea, Dem. People's Rep.",PRK,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,8,8.7,9.3,9.9,10.7,11.4,12.1,13.1,13.6,14.5
"Korea, Dem. People's Rep.",PRK,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,29.0706867641235,28.6205540043186,28.190276999139,27.7817554164453,27.4868123753252,27.3292914342465,27.3204563234955,27.3577187032642,27.4185100583673,27.511814633565
"Korea, Dem. People's Rep.",PRK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.418,8.443,8.592,8.819,9.063,9.326,9.721,9.466,9.484,9.684
"Korea, Dem. People's Rep.",PRK,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.30935765684347,5.3055712870561,5.3043477409711,5.29780083299575,5.29157119199662,5.29187257144854,5.21774849203297,5.278040847308,5.27637687214958,5.2905269515827
"Korea, Dem. People's Rep.",PRK,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.11987353495353,2.12127610869409,2.11967260882608,2.11571834406327,2.11231004066511,2.10927552949533,2.38886681400863,2.39040971548405,2.39337060516838,2.39984776838796
"Korea, Dem. People's Rep.",PRK,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,92.0648422241211,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06
"Korea, Dem. People's Rep.",PRK,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Time required to obtain an operating license (days),IC.FRM.DURS,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.0940947540873,61.3247571174501,61.5681351428803,61.8206076091402,62.0826119807623,62.3542226611578,62.6355140538495,62.926560562457,63.2274365906829,63.5382165423021
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.7219512195122,82.0243902439024,82.2756097560976,82.6268292682927,82.6268292682927,83.2268292682927,83.4268292682927,83.5268292682927,82.6804878048781,83.4292682926829
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,0.628149861433639,0.527288497407793,0.396851823381145,0.280968018301691,0.433519027613049,0.347874968577526,0.137869266247028,-0.128757315474928,-0.187486566698935,0.077477253324535
"Korea, Rep.",KOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,87.5568,89.8963,92.843,95.0694,96.0229,96.1576,96.5051,97.5713,97.1686,97.416
"Korea, Rep.",KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.27477446401322,0.70633177245575,0.971685739912168,1.94433230786366,1.47583935002645,0.383000303608136,0.537288023411737,2.49833333333339,5.08951365062842,3.5974562502901
"Korea, Rep.",KOR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,37200,39910,41820,43320,45680,46890,48280,52260,56180,58260
"Korea, Rep.",KOR,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,2.82233761196456,5.97896062806693,4.19898072926945,2.94173475759423,1.51012728266022,0.292794040387918,0.00935739376824074,3.93762516048173,-0.335468727256554,1.94942878594892
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.21468019683108,2.92029267301234,3.17152748983935,3.433191763972,3.17611568177327,2.31380210595475,-0.700242317542106,4.61296795454287,2.72756456708991,1.58301467403629
"Korea, Rep.",KOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.5683693516693,2.37903405951899,2.76290075939411,3.14298545917306,2.72979572830845,1.95849636720857,-0.837051834035137,4.747751556973,2.92034561376229,1.50434142529414
"Korea, Rep.",KOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.41327231110109,2.3763712275445,2.3357998421426,2.29813107276094,2.36150967895845,2.51931997944066,2.64297706902012,2.61904941244001,2.57642560395009,2.59925771052554
"Korea, Rep.",KOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,113.359,115.595,119.49,123.642,128.495,133.08,135.973,140.516,148.684,162.114
"Korea, Rep.",KOR,Number of under-five deaths,SH.DTH.MORT,1570,1510,1422,1283,1136,1011,897,808,754,694
"Korea, Rep.",KOR,Number of infant deaths,SH.DTH.IMRT,1261,1217,1146,1025,900,798,709,645,611,567
"Korea, Rep.",KOR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0403191275638592,0.0184101263141833,0.0154774466539604,0.0156129162216889,0.0251346708672274,0.0191641999802525,0.00898681274589818,0.0283124162355571,..,..
"Korea, Rep.",KOR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100
"Korea, Rep.",KOR,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,19.3783586434146,18.782146337194,18.2247653942458,17.8028989158326,17.4538254825058,17.1116412112838,16.8111660178752,16.4941683956095,16.0535634389793,15.5187042021483
"Korea, Rep.",KOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.24487352,6.46202612,6.6356945,6.79827499,7.14222002,7.69397116,8.02722836,8.34412766,8.8595314,8.5650692
"Korea, Rep.",KOR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.3,5.4,5.5,5.6,5.8,5.7,5.9,6.2,7.3,6
"Korea, Rep.",KOR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.15689257835014,6.13888056035475,5.99362538231505,6.01357331459458,6.1546570435062,5.6680830775987,5.10007715381247,4.79258589077446,4.8608927422571,4.99581089575205
"Korea, Rep.",KOR,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,3.44827902479524,3.47524913695601,3.44329764615041,3.6194084979533,3.69687539889809,3.47196433786608,3.15709001279482,2.91639305019351,3.1825656698783,3.15872378660226
"Korea, Rep.",KOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.4568099975586,100.062088012695,99.7160110473633,98.6247100830078,98.6656723022461,99.6388168334961,99.217903137207,98.6079330444336,99.0050201416016,100.301467895508
